Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encrypted,RAM_Size_Encrypted
Acer,3.902675793673638,16,256,16.891434188459236,3.039676279449643,9701.0888184533,bbde0b0e06d394ab7adedd037517b9d228ed50f60ef5ad08ea0972b502f45e33,gAAAAABoD4PTqMES2gw2VUqBj7YBea5zZc0wiegmUSNd4ynZK5Xch3QRZXBZqVat6HD2BPZ5Gk91GoTD8BNsEVKv8afOIMS8ug==,gAAAAABoD4PTN5jKV4fMeIIq1OLWe_OdxCNnpjI0g9MvaGmzomjqx2hsobT9SuvhWPRosrawCxFSZb2JgE4pZsO5IZ-XXlUdDQ==
HP,1.8716568193827825,8,1000,14.767960295624588,3.2231473119956755,31673.696226693915,22ba3653004e951c962d819e13fc31e7d6bfb035481cc4950b4be42db5d3b72f,gAAAAABoD4PTPvTetpnTNKIqKJ0J3TE4S9QctsaUkQXH_OrJAzyyjLdRzsm1Z_APsfGTmAp-R706veHyy0-A6tvoRyEW7yCeYvu2-9OZlBAIEMj-govTnUg=,gAAAAABoD4PTZNvpi1CJy1k0WK2A7DsJBq1YBlicYimCWY_DmmoVyA381DubwZGVkuib2VfR_kKmnGOL-ENQ2Rgg8OlC3MZ6PA==
Asus,2.5365603093175597,16,512,12.485060438842472,2.376696735911754,17493.650157480613,d674b51c6939f11c2dc92e20435862032b53f2996bd5d2a299524f4b3dd48c66,gAAAAABoD4PTkHtwIwmATKGDqIEn5wbxpxB6KAnEHH1vF0EBAZN8EUSaMwJ9xXf6bKm93nJW8unNZA1LBywfkuC_RF-oFlaiJQSBv1fDFqhBpszi_5opVNg=,gAAAAABoD4PTiLvVWOVm-whZY4Gf4Cu8ZG39Dn7r9O-C2c07b_Ue66x2ljBZAfQ7o60-ejtWwxs0zttt_hpfgF6nqcGusFzGXg==
Asus,1.7133741701966096,4,1000,11.976890298061182,2.513884873465011,31339.159741904798,7b9ab7fdd436c71e234f4b0804d1867caa814bb8a2d025f96e3201cafb79ac97,gAAAAABoD4PTN2-Sz5lbmOpe2xpsIWk8uugVBU2Z5oGYZRqY_HaN-9kxGi-8x6fDdA7di4reVvsCvzesvrmF02s_bp6YNnujAEwKI54S36czrmGxIClPQao=,gAAAAABoD4PTlLL2ipn3_BccdqgAoe8Vxp0dSsRktlW3YHUUoRxKY-KmAkmoA9BLM8DnL4zphP7iMvM4lluhPOSvLKyvBYTQnw==
Asus,3.992185629614868,32,512,12.121486643650767,4.482069664478437,18495.180974797404,e4c0eccc82a4ae5d39e32e2df9e219a1b52564967207448fd6775af2be274a76,gAAAAABoD4PTtOP3GePEmW9uVw10U7rbEIdgGSVreM6UGKE0gSeo3P9xxwNS3Ndmd5DDPZ4vDCEmlTlTXe_QMua6cK916NroDAkG9gWKkyoFjqul98mLoR0=,gAAAAABoD4PT0wVunhzTP7flyfkezPkLDLRqm-5tL5QApnIB36LqQrmBpqEJjbVu1vkFWCahIHeCPozFXW9Ict7eED19xOmAYQ==
Asus,2.7554875258281064,8,256,11.118773950083526,3.754515895066646,9140.170447550205,225710a29632b67fea7990ee9ed84a4e4e48352d5381039dc6e6fe0c3bb33e6e,gAAAAABoD4PTEyYRi1QlYnV2_eUfum2KB2FBuaNzPHYA7aRVEhlDzUNBOJdk3JITjHHlhbckIBIFqN40hHa-bB9TqgBk1EXV3sfPYVbgfRDTF4NyHS-UFws=,gAAAAABoD4PTWabCH8JXTs2_B9s7mYisevPILaikJL4H8dktSWrBpSyFLESpfhVZI-iNFM-f3pMJS0h_mTWiGE98LLN7to_vmg==
Acer,2.988462543300109,32,1000,13.344092665915635,3.0125973976514566,33151.04094220564,b1ef176c4572e0170fb93124048b2047d23d3c849c81c0203776b8ea6f6fbede,gAAAAABoD4PTj9I3zOXaA0JZt_datyDxfLrUF6OTVzPzPvCmKRtsXsDgAa__d6stzc5xZQkrM-aQJeMT5nxCtqgQLiQKgNK1gtNdtQCALzlB1gc0uj-hsIc=,gAAAAABoD4PTn2uFO5BsRYEYIzmL49Yx9UK31dIA3mIPig8_tZad0Jla6kTCbK3TUrRMUePy8MclKpy_KOKLNIh1bUOfK50fbA==
Lenovo,1.6676911934710688,8,1000,12.148566082997256,4.408553626986638,31612.05196824762,0354f953b048f2b0ca9257c200c6839eed0ea69b224ee21ae5f2053dd3a5b518,gAAAAABoD4PTPUgGSAeGwL84hDXzzoiZuKUZaxp0Kz3MHszCaXPQ5F-pWhdRQ4Xw9fdjCgrK-B_vHsWFusskLvs9ZkIYsc0ZKCD7VuCW6MUk1Ee8yoco4Qc=,gAAAAABoD4PTd4s5E5m0V2PpEC7SUCG5YtD-k1OrIHNbaMeMqcvgrn4RKbj84hOPq08-hhIyAJ9YwrML4FhJuXUCCZh4cQdrfQ==
Dell,3.3749011759979446,4,256,13.469932762740214,2.739559716913949,9081.898737916325,0a90846b3fc305aa8468f273da1505bb48c6bafff79b4247f9e03b3dd6eaadd9,gAAAAABoD4PTEWxqYfrpZ0VvbMEaU3SIGjgRqTVBv5qeVJy0o9RF5GTA1aiTUvAZ5-SF_wFIpVzzDsc6Y1j1GFrNEY20TmxyR3wqbBE6zG0pgFpTGw42RR0=,gAAAAABoD4PT43md1SStQyyINJxLs3E2J4oSgZcdUWOklqa-Ox1sXSl6rXl1bsbEYkJxZT73vXqFuJ_9lW3Tvj3T1SBtUfAk5A==
Asus,2.0247639827389645,4,1000,16.60996659103259,4.928098095800611,31650.730149513987,614983389381fd693735dde442db9a529865f688609b09d5f5319a19c20bf6af,gAAAAABoD4PT9ey4Ovkdi4hAl6DfuDyumcnFohQbKc45Xvjvbcwk68vXbYLLhGfaSizze6FtM9rt96kWeA1yEJtl_U2J-bl2b6Do8hTzCm38wDlI3ZsGsWo=,gAAAAABoD4PTHaYv4F71lrl72aQyl_wE1JHA8PaAR2wQZ5P7RtOZxcGRUKFWbwVeV-eaK9tSp8-_St2R59zndhPehlFQM-YvHw==
HP,3.745135723601784,4,512,13.58324125704314,3.0344528232385093,17076.68132855591,715ab6af09bd6f97affd6417c333ea288c3bf9b800c1527eae580cbddc6625ec,gAAAAABoD4PTBYa9MjGC1vstKL2a4qjqBgw4y77yPKPi1hmlxh0mghTQ-wUGr9FV6nprpiOwQp800-sfGeDY0KgdDqVBOeFG-96pObqcmg1s5hoQNpSljrI=,gAAAAABoD4PT--QU2US-7lkEl1HnfW6SI44ebikFty77NTk368ikK47fFhzvmpcpe1juPhOkD1AruhtBg8GTTlPE2vferlw1iQ==
Asus,2.012849101205018,8,512,16.267906981909007,3.0119328624536825,16983.63602188368,f548d6fda2807e6f817bcd89f2f4cfb8e083336e2123d6e16e969aa544f820ae,gAAAAABoD4PThIFUCh6ha302LVH220qlYq_RV-SR5b9F3_cEo3sLqcxJXGJB3NFR-PrLdHSH_q8miOLMSYie-DdhXlRyx_SX7gFl5x7lrgm-6iJDTlRwqZE=,gAAAAABoD4PTfkqWX8MwJSiWEe_J3CiyrXguWL2GCBocWSis00CHB-jjMm26B8RX2q_xrjZaTvopuKMrci2Zf6Mb_n2rM1VO7w==
HP,1.9767193016591664,16,512,14.633028599695258,2.9357357166101155,17283.3760078759,b1c24d6e5edf865012374ba27fdc3b06bfc00f40f65779d0fa051525d30bb41e,gAAAAABoD4PT6ARXOnt44Tah240PD46rPArCWDwhVmCboHJsqDDFys7FbzuAisL5W0m69IN6Rcv3PmqnFixBNilceUpqYzGrtjwq9U8b2Snfm-3_OZjxE18=,gAAAAABoD4PTedvA3Pp2RS_WRuVftAv6DymSCtE5A2YXM97C5mpyV-pi-VeQp1hMhJUpwScnAVVqgdzN1opCu4O8AuvtiPnOYw==
HP,1.5913741696202373,8,512,12.482789327968352,2.366334547772864,16788.668595688672,9dfc9bc2bef829ea514ab53d60a31bd8aa1c8b10e3bb06e943c2b49a46bab602,gAAAAABoD4PTPDXyExGQSJMz6LpdTiI2EYtjkjVgb2y7__LwS6S_XJJbaZvXIo85Op4vpmkGntQiX__2d_UVSYgBFV1pNxC3GMbX6OC3E9iWDkiUb1JduSc=,gAAAAABoD4PTkrviaq45rt2hXeQ5M4EmOAx7bKnYXAfPhn6uH2D-_N_jjHfm92EcNAQpB9mwU9S9K-pelWRPUiDcFpYIPTFg1Q==
Asus,2.680167362774998,16,256,13.13512855555527,2.333411441996037,10029.5817669081,622b62ed7442411cad0431468943996c38112fb9f383fdd4e1295c1d7813265a,gAAAAABoD4PTI9ZwL8_TxNRhpFco3MvI3SI0vlqKPyaigJ1wSi83E-BPpYsJHmVzdSTkwDA0OH-xD8b3pRHCXXxxb-qwUtXvF--i2X7LgWeJ2YCd2_qo2aY=,gAAAAABoD4PTrQCVLmSomLhQtyhVIGNKnIFI53SleAgx088uHmwZRyjqDnHGcOq9pprp6SBR0e6DrJ6befGEl4AT8u12pTmAxw==
Acer,2.912102833156541,8,1000,11.503517214928577,3.94431510360237,31879.66275681356,c1f774079d015ff6aee6f4bb89a22322fbfcf8ec1f630403a37f54b16ce1ed95,gAAAAABoD4PTo9GyJxvMf5-OI6zzr6wdIB9pk78Z5Hwk1MKMTqA9ONMFj5Qf5vSxrx5BsAT20aBjhxy16NZ3EWsGJEn8HMOusWXF6RFsiAvE1uA1asiFI54=,gAAAAABoD4PTFInOFEAevOAPllzeTmSNOUYK1yS0x5iuEfjaY8Oyy1GPD_bkc9OQ4TmCIiHRAFTc_CdT4Y1vbLaO6UVOGWUe1g==
HP,1.664271598570881,8,512,13.000775561576065,4.625354133674141,17008.985706336844,062f53172a14c70a4e03ad022cd777e46473b50c1d196d0eabfe46a3ff85edb2,gAAAAABoD4PTnhgKsXPGTiN7dY7624W1dvOa_c6iawizK7UAbDydXHNq6XjjsRbZ9RFbmsxn4oNnuA3xWJF16BKM-QXhj7epwSKrAdQ5rtk_c_DB_rKhLQk=,gAAAAABoD4PT2yMwaHKkAnTQA39fEupWs_q66d7U-adUW45P0OarsmvSyaajZn-FQ3Zl326TR3Ze-yDCUAlyqP8ZLIq1qQhXHw==
HP,3.4388190417375264,4,256,15.065245673021204,4.37156153081502,9362.265977008854,3306bd30ea787e112dc7528cf7edece5886d8ae225596750d7a1ccbffa2a9bb7,gAAAAABoD4PTDANg8BYs3ZZD8fF6bdUxZPGDLEYrQR-RVY5aqkxb87ylRVW1wczVQA7i0B3wqpg_QsJg6fPxJhtXFXDhJOZeJgHeWmR5t7BBmOmV0-7SNrg=,gAAAAABoD4PT3y8oHwYOz--fkgETSysv1TRrLSGgp3f0aP7W3GoBuWzzJNfcnOwhTBs183WFAKBh0hdHZTvmRelqKoxAlCK6bw==
Asus,2.6332220868700693,32,1000,11.432666557576612,2.4233227820640533,33008.898865411786,807a3efedf2a8d1ec12c8b5457db839f97ffea30784bec3f771fbce6bdebba26,gAAAAABoD4PTWK4feX2NArFGf2zFGWbumMxOY4SPA8jrwD50RId1zuf9wFr_g5oHBbqJLc_jEjQpdGeZaAmaS8dg1buiSCA8i9LCndsFbf0hI0TZ6SURqPI=,gAAAAABoD4PTDTAqpk1mv2qeEWFjMtiDe4SWRA1xbeCLDLWGc4EmOoRrUX5GF7CvsD1rYbP20ouGm0E0_KLkoM862KECXfxZXA==
HP,2.81097567331895,32,1000,12.232408450868176,3.636746365376199,32703.61322521928,35682899c7cd6dd243e0568d5817a9d8ac4b9991e19883f08e553b4af62924a4,gAAAAABoD4PTDiIjKU5IoYyRIb3EOabM-40spNb-7X0NbYS2hoOx1-Uu23RRHQxAlyiCe2rxIL5b_HyO1d1BehgjoEzKl4_vNGzsQbW4JXGXwvdQzIcTU2g=,gAAAAABoD4PTonlnpEq0T6PQ_33z2smA9fCvZeb5uboS-wKfUnRpgK83WAceRi_bQijM20Hut_Kku0xG4RcSd0dBIKI1Dlhcmw==
HP,2.60190686734557,16,256,13.288646248479868,2.31677463792992,9859.675147759026,ce15ef74e93b464cdbeb9fb8c204afbadde6c8cf574f1f57479a04e351822227,gAAAAABoD4PTeE3fnonPvX7SaH6Hlt5ljsb2rY_6dHCUiAHKJ7gauewyNgSdl-Bgd0ynDihU2U7yoj15QTSWcKO63iTKFV0B9XDnLjhI43TI12FEPrILIPY=,gAAAAABoD4PTJVMR8oDXlds0Op2YrqNQDHliwxQEQRmjnelcF6EkCFRVsNw-r1DZKuW9dHuGSBNWOTEFmy5lumH85YO2uIcwWw==
Asus,2.501907652188315,32,256,16.892297222095777,2.135883930839232,10566.171029177392,0a989e605fd187ba3ccc05178f1418cf04b2e3b67a12d501ea38239df2cf8b08,gAAAAABoD4PTqUNRXiA9XgPLiZcAs0sQlKRqeJqYvWK0EwFfsVPV8pO2p5DIqKK2qqfNZSFZcLpoaAntizkjawJyXZdIfUVf3SsuRTUpND75JGpZLeU-x4E=,gAAAAABoD4PTPEFa4ovdBrstBGQ1EmMAjW5L-iHPAoi_o-PXPC3fJJEUPbqfmy7uANHVw6bkq4yIIhtLkO9hrd3saz12UdNt_w==
Asus,2.899100828270545,8,512,15.709170937753282,3.969157578154302,16702.35101114597,139aa2f04ef9de9ae2edc3ceede8d27742def441c9a98a5d31c17f0ae9f13582,gAAAAABoD4PTtn_-UFI0Fq8mxLsJFI_BrXMdE7BckUmJ3LcMddHW5NBPqra47qxEKSHHj8OtFlV6oXjLIOI2_ZM3Ns5r7eGOgIRLeFO9O5dFEGihlJg0Yu8=,gAAAAABoD4PTpwFWRvtCRnE20-zHG8AaMfzEzqZxcyPhhfaC0llt5Oo-HN-vusijcwY6hlKi1fjF0AXX3MC4oNF_wyZD3KmFVg==
Dell,1.8881006148267807,8,1000,15.400920478952624,3.605457001041051,31232.363630769603,3791a3e8e55fae671ad15b4b551125a9cc87014d9db2c9adb4d7056037e10820,gAAAAABoD4PTJp1kdMcA2DIYR0vJSFY9_kRyEL_800O2jNIRs_FzYaqCJ0HiBeA7eXOKNq7MdfwNBhSQgOmmPJa7BVCe60XfYkJNCYjr2l7f5Ww-5Z82KbY=,gAAAAABoD4PTVsaTCVz2Bq04ani_3a5w4cQjhXprhd7FGiY4GfL-_wd7JwkZwtqwCTS8IJn8ja8GuPBGoitLZUcZdOk6NRsDhg==
Acer,1.9548203262381776,4,1000,11.697145739152676,2.2460710556344123,31169.850513456506,6998ae515775e0e06e307ca5f3694df460c2c09ef3aaeba915f62c270939c356,gAAAAABoD4PTfZaR-ji1sZCVSrjOypHMr4T2Ve3KrsFEQ0p1POxFnv8F_dGgVAg__6RV3oVqlRmoL1KXg1mXk2XVS3L-D1GulEYO9bL3O336d2RC8oB3pos=,gAAAAABoD4PTyRHK1pIsafJpnyQJb9hbxIYrrsTPnPTMD-4GuA-8SDPMkSe_lpTFb_5xG4WzPbStt6BOKzULH6MA5oX7lOejZw==
Acer,3.654464052533793,4,256,15.685975361689948,2.104817739217965,9486.59493721812,bfb624794ce07c21bb3672e1980117ab96a5e460b53e342a84fcd0bf04277bca,gAAAAABoD4PTqU-OfzgNyJRiGH-S4otA-aCzIo0tgUoj3Ym4_rb1c_zkdDK9QmXKmNZnr-9vQOXg3cRie3g67hKLrL3z90ro70eEzaBJ2ISmFaNrCzQd3Q0=,gAAAAABoD4PT93yqkD0hDZQZfpJ4E1D3xFeySyBHUpQgrLYbJ90o9AM8kzv8I6lgC51lCuoU5YjNXWj-QHqSl1sKgcbMjRFZ0A==
HP,3.8652886553340817,32,1000,15.71161286909609,4.969269240228003,33005.18133837966,2c3786b7fd02da7603cadd9ca8dbdb7f7de10082f997082720e357fe157830ee,gAAAAABoD4PTgt94_vmu0gTw_xWTEcIa4kAO9V88LZ89NRpy8NP--X_x6MWU6QHP9zkYG7HvuPSBwH9DDJn9XfWjxEcDtcGtEfBYgNa2Hcth11CofkKLQo8=,gAAAAABoD4PT3d1kblvB_bd_8m3aAsU5DOnxbCuYFDd8pLCstApRio2TZqPMIVK8qs_VWZilX8ua9SBEG47ENHDu_loUAOJLKQ==
Acer,2.4332732906993826,16,512,14.60661617374597,2.090063996447216,17299.66299417338,95844f4372632ab630ad5c133f2ee09a81f4a163f114827f161ff7cac1c63193,gAAAAABoD4PTEXxNKZ6nwUsYHoEjf8p8xQ_K7PdYfrvlwjm4TSHzbR54O5jjOjrPQU5ls-QGpLq6VCjlJSpH69fBZT_lDqi0gKDNw6qTfeRpoUVZOv6lhL0=,gAAAAABoD4PTwnTJ1uAYhJl5S3nbW9fhE_5XVURcHY8w4Sbb9G8V17l5XFYRlBhqklqWlfuAj7-uds-DZE9qtNYowz-6yKfr2w==
HP,2.1768616828588847,32,1000,16.94217069199023,3.333584759150479,32993.53208719504,47fd110e23ad02795bf6de7d30490efb27df698ceb9596b6d03185ba1bf4c219,gAAAAABoD4PT0BEs-vaC2i379dD5SFb-UChl7-8aXtSa7jQemU6oFxn7dpPg8H-WDBAnepSvfc0WZLytEBE9NsuD_PBbPCohaCcroeWK6GUi9bwb_mT3Zow=,gAAAAABoD4PTE_0Fzb2FAWuyCAa7a0K1Jd-GRawOb2lL10ErvJ9R85ciB5wJfqWlStfmZ5J4PpFsFkw4xk9gWCh-PpJ0tHmNIg==
Dell,3.1099988580975397,32,256,12.951523435547312,3.513857073823087,10514.889245702288,85a7d92df44b9e5b805cfbc1b2140e68245e9192e8de8ee4cac547632894a173,gAAAAABoD4PTFiBKGxgjcxR2z3EQzjxtSDwgOk4P2I2TmJJRWQaW2CguR_h0KHp9rn8Lv_N3rHxHvYCpWuBaU_Zq5FKSy_FDnXugf7jl13sfUO8AThxaZLs=,gAAAAABoD4PTt29H2lnKxWHNT5AvMzhRTkdoBEbBD5c8WygJU0XIV9sgDfNe-IPHXrJQcwBokjwWtlWOMenieCKRVlmRnQeYjQ==
Asus,2.5218354277452413,32,256,16.64763468945111,2.351840443401336,10859.96282331094,07f71782a89a8f3d1e91827e1b3190a85be4415ea741646e8408ba05f0b9d406,gAAAAABoD4PTq_OPRvCkSWNnnRLrcliwZgjEl01ZyPyuaLPBSoueXhLObNQfaiKZBMQqE3xmIlrLdpVk0W8GSugNb_CSwT3hKkgekjdRPNj-j8c0aqJSIpI=,gAAAAABoD4PTysu6qYEJKuqEVcTYiyMMlLLXIqyGYF21nZuJsWr7JyXuDA8UieB2Hj9vJUWOoBQ3jGWXNn5Et0lZcgD7-sFF2Q==
Asus,1.5634658891508622,32,512,16.488386689739023,2.5071853353191487,18310.41380623579,99bf3d6822135195e2f3a9e909beb3a26823ec6a24c749645497e62e8fccaa7a,gAAAAABoD4PTymA0BxnAlic0crP5kxFWnC7kUTI2OUL_K3npw9dNNNosQCflYq2Pn2TyhaDeaf-Q9jig3rM00rbWpREQe8xJfO0RNmwaCdJ9-xRkfQ5ipcw=,gAAAAABoD4PTxzNaJr1Y6zELn9R3_g0bH1ONWjpASPPj3v20VDTS_BOnka5QdWKpQo7OuaYvCBAUzK2LU7-kKkkmb_9hbFrXOQ==
Asus,1.890381493415476,8,512,11.068883958496269,3.0554150192310576,16833.276091774973,2431273a8a14e72790b9a0f6d4ddd2be01134130bd9701da8b365344e483574f,gAAAAABoD4PTNzejqMgvwlq2fxUfpIPCJZQkqMDaoiqg16V3Xs7ijQOZDD-2BdExj2Ec7BztGj1Kwo3vftpbmxlj5naiTc44oNY0xY0KHvw2AdRUxuUHPMM=,gAAAAABoD4PTRLVQLubvwySMnYVXsjrNIWD5_eeeyxkSc5_poHOzD-PsKkAsDWtU4VfZ2Zf3MgztbpNMtndl3b97iq1jqudDZw==
Acer,3.289930572118494,16,1000,13.700699158848868,4.285027628640988,32339.842111645936,3ed4ed3d609b1b62b889702d607f854e79b85c2e4754878c93be6e9086f1402e,gAAAAABoD4PTeCBrZA6vJQy8HMXAyLrbrMQgSLsYIbDA47hUNqJCRxKnaUduKD0wtvWIWXEZGshN6o0-bcJgtPsCgrz9r0RexUKKJxJevu-QPP8dmg_on8M=,gAAAAABoD4PTGnWe5h0NSclLI98Wva3PtWkk4OtLiLFWef4ao94UrrMDQ_egv_kSaeDp_GUaC58RDAhXQvX91GSuVC8B1x0UXw==
Dell,3.1473098547753784,8,1000,16.86262539830944,3.5212472721808004,31954.95009707073,801da349cb470e2fe174d2388012131b4991f1be9b6a81c42bf866eb408213aa,gAAAAABoD4PTdg5n6w1lXfRV1QwKf80jt0teDfg28HBk9K6VtqAL4zKRXxObiwbpDo_RLrTgTGiZBGxT81CEnuwhLf1AW5tXtbLMyvQ9m4tS-2W0tNRC7_c=,gAAAAABoD4PTxEREXvaDLNUpe6Ef5D1NF1mwhvFyzztirWhQpCu2GfqzkQPa2jyxUDBvG7CKIxPg2GLkSXArmSZG-JHk3PUSEQ==
Acer,1.5677399812587087,16,256,11.618728174448457,3.9137056236588847,9437.652448312245,9f829dd9992648f58f12ccccdf4467f48bda4e8f1a5f8c7389cec287f369bb90,gAAAAABoD4PTenuEhyfq80-J1vf2vLCSAmZNm1O3X3SnBjiyek57it4BfcoTju_Uq3Jzc0MwKyirGqQmtP6wTv7oQKuxG9oG_-PyAxqjxRVPrL_3GoPC1i0=,gAAAAABoD4PT5aSBkblZZMvxUU1j-LdJkN0RFWPAuYA1hg0TjT6_YiYvuIgd8bCMfSuxXA2Myz9uwX8WFtjBE7FqiaoSH0jigA==
Acer,2.054930404832373,4,512,14.286708166299915,4.9555236652720245,16879.49194023418,8eb4298287363d50f725311ebbcaacc7de70aa69ec9fd2dac4f27334ce6cf041,gAAAAABoD4PTb9PiJFeuUNTzli4xYSZwBpdSfmARM3rjg0MMg8cFnq6pgpugSpLTVOL6t-D7IQ5jMHlerak8yR7NCf_0iy98KVo-z9ER0_w4wOON735oE20=,gAAAAABoD4PT_satKGjGR_zzTVSpbAjmpM58dboInl_elgKkkH0PGR_TF8lyMZo3zmH_rE4-GFJeUrtohw_1a16bkNbgn8n0yQ==
Dell,2.0776869914701788,32,512,16.873745042246625,4.304016305939629,18371.75254715768,66903f2728834bb98c78463da9c1fd6f885a86e2de77448ee9e8591ae5b8bf85,gAAAAABoD4PTG3Lnb8TxYJEUy7n4BZJMYiG-PJpsJowOK7eMwLC-TjqI2TvAO9osD0EdxF89r7svVfE2UOVoY9E4O-NZ1jWegHr_l0T6C9xHi9MJBXv4nGY=,gAAAAABoD4PTEcMtvpH489M1EFPpOfKQvEpODmkw8_wX5jq9XGdS2BdBfmeIjrFIkaDmJzdamqC7NsImScClg4XtCA4IjJnqvQ==
Dell,3.179731858996821,8,512,14.332972544635162,3.3030844944236533,16959.08793158975,c07a1089f59547891acc44fab9455d13f01eedbc94af9d0e125447e98343bfb3,gAAAAABoD4PTVpQrajEP1aS_ZWLXhJtRmIU1ERFGxK4QP1w9IOjxE6rolAueiOU97dtIcjQH6lexsosI8d8EPxiJPGvK3E3ecXx30oqJH5y-1Rfu5NhyZu0=,gAAAAABoD4PTActGxBIF8L2mSt0VhImUpdIsxHYf18j6gYnj5BrAEkQMUzm90wGw19Op4x1gYFG9edcaKxwKGV63vCsGYvINJA==
Dell,1.5492763443859103,16,1000,12.138891817832937,3.3393257653896464,31849.94957524409,c89f7e8b42a2a82e7a3bd08bb896701e61d64a33ad6b5da331df50206eed31c1,gAAAAABoD4PTGHXdigQEkrRhqRnYaTGAmxUgwJvtUkfARy7qWZ-KCEdyaztXBS02x9g2SghT-S-YCiPm0taFGu4SshMamaRzUYMmhiXJdnK3bsAymSPYzcQ=,gAAAAABoD4PTbKfSh1S2MOORL_jySHCeD6zUBllA5HVUgjHhHQG_eb4_VOvWUrd6N7qrZawtI7ZamG0jHH0IBKqwDHyjXZgOAQ==
Dell,1.760271454961435,4,512,14.493099380555538,3.856316231123015,16691.8538808074,92db7d1a2c1a938f50a57f3cba5f70925540d9eb2e42c5bcd8e3b0310d9951d8,gAAAAABoD4PT4jzPF7UAavxuB9WIiR4TsBSs2PbNnnLmWsluNwS-Vp50ANW2m3Ses2NoTGEdlZ0z_KUZISk7hhgj-8PK6lDEp53r_fIgY-UtTZY8Ya4lt2k=,gAAAAABoD4PTK7ExpHhlXK16i1n4xh8pCz7kv4x45RFAevERCsYjqHb6BNfnhbthbc3DKBnvoLVcKlczSjPiCeXU_gvePI4BVQ==
Asus,3.499790213432973,4,256,12.22664344369728,3.996095625256713,9454.453848798114,ce12b68c6979962caf809ae596bab8bac28e517cae9d77f274fa5374facf41ee,gAAAAABoD4PTXVSNUZvrzPFMERAgeq2KZJBUFBqMZmhgPHdTbXy3YTttHR_s9d_bcdcmtSQHFrC_rQDawx-qaZlRDqJYhkH6jBtkRyiWd280Qi6rWhX7yFs=,gAAAAABoD4PTAOfG5A9jQcr63yDlR_61AeoJd55PNoKnaxRM9NM4gl4f_zUrB382Dcg-XVtlanf2DoMkh8C2vwDf2A6vA5iKcw==
Lenovo,1.946361655135834,32,256,14.118225577366903,3.502132777510014,10327.843844709536,56f6441ee343b0caf5d7139f8ca08bfcd64d0df5e4d2669f295bcdedbf0477d0,gAAAAABoD4PTTaLxs4b3TZoAs2loN7G9Eiite8Ewy6Lrwue-8fc3pB19Uk4t2tKZSJY_1YBVm76OudeAgNiuLSPR0o7dE9V1hTQw_alEol15aUCztxNh8ac=,gAAAAABoD4PT6nbBAW0CA_KmQ-p3Xbe_JXq4hcbIYEMSBK9XlueuOtEzYeLmoCQLrtgwcd59-NmC-3SM17vgIpYKVtf7xfNTNg==
Lenovo,3.131865269629687,16,1000,11.444253307474089,3.93458366844494,31996.360216835685,ac531153c1212f6b486b3f1062c74ba1090d614abe52441710624efb7d2fc60c,gAAAAABoD4PT5MbWOUf79GkJTQQ0w6UzGDTCAmdTIc9JFxToeU02AmuLIWHQQRpGgweAqmoeutK0mVUgVAY1m9v4p1zEdjaHmlRTEoIXcXA441mERNbho50=,gAAAAABoD4PTvimMmhVhkHms7e7GOiGqzE66Nik0gQrVNyMKFyfWcJiuz_V2I8bFZXkJrfsg_1OqAyrt7ynv9dKDH6Fh09TQcw==
Dell,2.095456952616816,8,1000,14.632896015286429,2.070597483242296,31624.8432680589,7c8a07be1b22cb0b725c97c23bbaeaa28478702c72ae1e31581fb86fe7d9dbd8,gAAAAABoD4PTZeuUONt3m9Fe7xOtlIIRkfFcqR6lZUx0XaLSo1UqVK1cF0QB-KHTJ3w2dCJ_UBzNfbyWVytxy18SSeVTZVauukpw2roNGlMvrv_qdFWzK8U=,gAAAAABoD4PT0dUqN0fszzMchvBHzKVFNyRc0TFUweQbqQ65vN6DYkE8kzkS1elX9wZTny7vKCjYdRHyAzxXfcik63SWjsXeVA==
Lenovo,1.748603481898363,32,512,14.10073963476895,3.2888685916905325,18295.118647808857,1ee41c9b5afe6f4b22223c06be290c266406071fe11f2619fd146c5c36e52ee5,gAAAAABoD4PTVIam8uLkciYe05QaprhPNv8-1axTov2uEtnHo2TxuOqqGnLSewWquQoptx8y6AXmsGFk7Cd5znrXJp0lNUs152Po1A4b5mE8JLCWwV_UDH0=,gAAAAABoD4PTGSgToHcQKOkSudDMG1z2lmcIbPRDqbMn3osLZwa5FrbnKDi0yJ7Km17ZpvtxN_cJszBqHogcW5U2ri5xZnxKcw==
Lenovo,2.107930477498635,8,1000,15.440968212568778,2.8368142282204305,31362.16189438691,38110891da761e5bfa55724f24e709d1603d1e89290f673ec1290e56feb9290e,gAAAAABoD4PTj2onvBJGbXJ7fLBIIQWflyaxjc_bqCy0yddzb4pveB9UJ3SygY-IiC7xDajpe-36a5W5fPx_da_IcuXI_n3l09fVHvbikrUIr19rZwe0AQM=,gAAAAABoD4PToJFa0xdZahXlGeOak4sbNONCp28QxklyTxAEc9Po2-hb9xrhDWTeu9i8q62UJ9EFM71SJcqTKv9jepSstHQdPg==
